graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Highway3,0,1,v_0_0,v_1_1,30,0.3973013389034867,11.859277433942587,88.1407225660574,0.9161357126215123,271.9779275183927,14.083864287378487,15.0,109.21426444574114
Town05_Highway3,0,2,v_1_1,v_2_2,25,0.2982755863635037,14.3627952313629,85.6372047686371,0.9161357126215123,271.9779275183927,14.083864287378487,15.0,109.21426444574114
Town05_Highway3,0,0,v_2_2,v_3_2,30,0.2205587873545219,1.799999816301858,98.20000018369814,0.9161357126215123,271.9779275183927,14.083864287378487,15.0,109.21426444574114
Town05_Highway3,1,0,v_3_2,v_4_2,20,0.1281228060387354,2.700000411023804,97.2999995889762,0.8833727965918076,292.80000027707854,13.20049149078668,15.0,122.24406445602031
Town05_Highway3,1,1,v_4_2,v_5_2,20,0.4495007639032832,2.6999990378817804,97.30000096211822,0.8833727965918076,292.80000027707854,13.20049149078668,15.0,122.24406445602031
Town05_Highway3,1,2,v_5_2,v_6_2,30,0.305749226649789,1.8000002740158685,98.19999972598411,0.8833727965918076,292.80000027707854,13.20049149078668,15.0,122.24406445602031
Town05_Highway3,2,0,v_10_2,v_11_2,25,0.4916103568706549,1.970341099814014,98.029658900186,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,1,v_11_2,v_12_2,30,0.2261657648506486,1.6419476496933194,98.35805235030668,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,2,v_12_2,v_13_2,25,0.1050150855398192,1.970335582916068,98.02966441708394,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,5,v_6_2,v_7_2,25,0.6480371340409524,4.084064744706167,95.91593525529385,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,4,v_7_2,v_8_2,25,0.2536169734306235,1.9703405891247483,98.02965941087524,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,3,v_8_2,v_9_2,30,0.1886217664792759,1.6419474952918114,98.35805250470818,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,2,6,v_9_2,v_10_2,30,0.1249698681874788,1.641949388949579,98.35805061105042,2.038036949399449,685.0790734495043,11.16245454138723,15.0,136.27798397113463
Town05_Highway3,3,1,v_13_2,v_14_2,20,0.2784273172771834,2.462925611388825,97.53707438861116,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,4,v_14_2,v_15_2,20,0.3304192748025166,2.462923497408206,97.5370765025918,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,0,v_15_2,v_16_2,25,0.2441911584923715,1.9703402635116103,98.02965973648838,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,5,v_16_2,v_17_2,20,0.4311399825876927,2.636759802116008,97.363240197884,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,6,v_17_2,v_18_2,10,0.1175848688542971,5.39999656963884,94.60000343036116,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,2,v_18_2,v_19_2,25,0.4604087854528862,2.160000819260587,97.8399991807394,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,3,3,v_19_2,v_20_2,20,0.2924919635089952,2.6999996581091965,97.3000003418908,2.1546633509759423,680.2070537785667,9.007791190411288,15.0,175.11220780711454
Town05_Highway3,4,0,v_20_2,v_21_2,30,0.001,1.7999997720728067,98.2000002279272,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,1,v_21_2,v_22_2,30,0.3115967894375165,1.8000006827171564,98.19999931728285,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,6,v_22_2,v_23_2,25,0.5567819133889338,2.159999726487358,97.84000027351264,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,2,v_23_2,v_24_2,30,0.1372582047163194,1.8000000009544384,98.19999999904556,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,5,v_24_2,v_25_2,30,0.4892518266436982,1.79999999607226,98.20000000392774,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,4,v_25_2,v_26_2,30,0.297350349695858,1.9066460415379356,98.09335395846206,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,4,3,v_26_2,v_27_2,20,0.3039461561380618,2.737800149609096,97.2621998503909,2.097185240022162,685.9955536305489,6.910605950389126,15.0,228.26451575452967
Town05_Highway3,5,4,v_27_2,v_28_2,20,0.1769812131611157,2.69999954959141,97.3000004504086,2.1313816915932216,685.6229716531416,4.779224258795905,15.0,295.45366055150026
Town05_Highway3,5,0,v_28_2,v_29_2,30,0.2449758340194406,1.8011999608143845,98.1988000391856,2.1313816915932216,685.6229716531416,4.779224258795905,15.0,295.45366055150026
Town05_Highway3,5,6,v_29_2,v_30_2,30,0.4928176160203056,1.7999992419680482,98.20000075803196,2.1313816915932216,685.6229716531416,4.779224258795905,15.0,295.45366055150026
