graph_id,segment_index,start_node,end_node,speed,risk,cost,utility,frenet_progress,time_progress,delta
Town01_T-Intersection,0,v_0_0,v_1_6,30,0.4927730356838692,61.200000003928736,38.799999996071264,10.000000032945536,12.799999976427582,
Town01_T-Intersection,1,v_1_6,v_2_6,30,0.21660996345646477,1.2000000040738328,98.79999999592617,10.000000034226105,12.799999975557002,
Town01_T-Intersection,2,v_2_6,v_3_6,30,0.14345979132729444,1.2000000039241798,98.79999999607583,10.000000032945536,12.79999997645492,
Town01_T-Intersection,3,v_3_6,v_4_6,30,0.48312848857501967,1.2000000039241885,98.79999999607581,10.000000032945536,12.79999997645487,
Town01_T-Intersection,4,v_4_6,v_5_6,30,0.7131618027305198,1.2000000039287362,98.79999999607126,10.000000032945536,12.799999976427582,
Town01_T-Intersection,5,v_5_6,v_6_6,30,0.8005441486062326,1.2000000040738361,98.79999999592616,10.000000034226105,12.799999975556982,
Town01_T-Intersection,6,v_6_6,v_7_6,30,0.001,1.2000000039241763,98.79999999607583,10.000000032945536,12.799999976454941,
Town01_T-Intersection,7,v_7_6,v_8_6,30,0.8496296512732847,1.2000000039241852,98.79999999607581,10.000000032945536,12.799999976454888,
Town01_T-Intersection,8,v_8_6,v_9_6,30,0.5820492018268953,1.2000000040738361,98.79999999592616,10.000000034226105,12.799999975556982,
Town01_T-Intersection,9,v_9_6,v_10_6,30,0.49337490832068054,1.2000000039241763,98.79999999607583,10.000000032945536,12.799999976454941,
Town01_T-Intersection,10,v_10_6,v_11_6,30,0.3960613394243083,1.2000000039241763,98.79999999607583,10.000000032945536,12.799999976454941,
Town01_T-Intersection,11,v_11_6,v_12_6,30,0.13394557171112562,1.2000000039241852,98.79999999607581,10.000000032945536,12.799999976454888,
Town01_T-Intersection,12,v_12_6,v_13_6,30,0.001,1.173452599642777,98.82654740035723,9.700391002240167,12.95928440214334,
Town01_T-Intersection,13,v_13_6,v_14_6,30,0.33475761714839414,0.9311736321435241,99.06882636785647,7.5365624455743045,14.412958207138855,
Town01_T-Intersection,14,v_14_6,v_15_6,30,0.992544580679238,1.251198690953381,98.74880130904661,10.426523587016021,12.492807854279713,
Town01_T-Intersection,15,v_15_6,v_16_6,30,0.8435272458113614,1.2000002190693957,98.7999997809306,10.000001826323341,12.799998685583626,
Town01_T-Intersection,16,v_16_6,v_17_6,30,0.27189363506379477,1.2000002190935108,98.79999978090649,10.000001826323313,12.799998685438936,
Town01_T-Intersection,17,v_17_6,v_18_5,30,0.001,11.208442260510088,88.79155773948992,10.83378024887162,12.749346436939472,
Town01_T-Intersection,18,v_18_5,v_19_5,30,0.001,1.2000038800890676,98.79999611991093,10.917751238037962,12.799976719465594,
Town01_T-Intersection,19,v_19_5,v_20_5,30,0.9850974659124154,1.1999983868975366,98.80000161310247,10.760355039152534,12.80000967861478,
Town01_T-Intersection,20,v_20_5,v_21_1,30,0.29276273770059175,41.20844716743187,58.79155283256813,10.488090213497868,12.749316995408792,
