90.58796691894531,-5.046919822692871
89.07307434082031,-5.0476531982421875
88.07308197021484,-5.052021503448486
87.07308959960938,-5.056389331817627
86.07310485839844,-5.060757160186768
85.07311248779297,-5.065125465393066
84.0731201171875,-5.069493293762207
83.07313537597656,-5.073861122131348
82.0731430053711,-5.078228950500488
81.07315063476562,-5.082597255706787
80.07315826416016,-5.086965084075928
79.07316589355469,-5.091332912445068
78.07318115234375,-5.095700740814209
77.07318878173828,-5.100069046020508
76.07319641113281,-5.104436874389648
75.07321166992188,-5.108804702758789
74.0732192993164,-5.113173007965088
73.07322692871094,-5.1175408363342285
72.07323455810547,-5.121908664703369
71.0732421875,-5.12627649307251
70.07325744628906,-5.130644798278809
69.0732650756836,-5.135012626647949
68.07327270507812,-5.13938045501709
67.07328796386719,-5.143748760223389
66.07329559326172,-5.148116588592529
65.07330322265625,-5.15248441696167
64.07331085205078,-5.1568522453308105
63.07331848144531,-5.161220550537109
62.07332992553711,-5.16558837890625
61.07333755493164,-5.169956207275391
60.07334518432617,-5.1743245124816895
59.07335662841797,-5.17869234085083
58.073368072509766,-5.183060169219971
57.0733757019043,-5.187427997589111
56.073387145996094,-5.19179630279541
55.073394775390625,-5.196164131164551
54.07340621948242,-5.200531959533691
53.07341384887695,-5.204899787902832
52.07342529296875,-5.209268093109131
51.07343292236328,-5.2136359214782715
50.07344436645508,-5.218003749847412
49.07345199584961,-5.222372055053711
48.073463439941406,-5.226739883422852
47.07347106933594,-5.231107711791992
46.073482513427734,-5.235475540161133
45.073490142822266,-5.239843845367432
44.07350158691406,-5.244211673736572
42.41352081298828,-5.251462459564209
41.41353225708008,-5.25583028793335
40.41353988647461,-5.260198593139648
39.413551330566406,-5.264566421508789
38.407894134521484,-5.268401145935059
37.39130783081055,-5.264732360839844
36.37479782104492,-5.251422882080078
35.35845947265625,-5.2284650802612305
34.34238815307617,-5.195866584777832
33.32666778564453,-5.153635025024414
32.31139373779297,-5.101769924163818
31.296659469604492,-5.040280342102051
30.28255271911621,-4.969164848327637
29.270992279052734,-4.888616561889648
28.289369583129883,-4.811086654663086
27.307104110717773,-4.742151737213135
26.32427406311035,-4.68181848526001
25.340953826904297,-4.630087375640869
24.35721778869629,-4.586965560913086
23.373144149780273,-4.552460193634033
22.388803482055664,-4.526564598083496
21.404273986816406,-4.509285926818848
20.419631958007812,-4.50062370300293
19.423112869262695,-4.4979705810546875
18.42311668395996,-4.495536804199219
17.167255401611328,-4.4924798011779785
16.167259216308594,-4.490045547485352
15.16726016998291,-4.487611770629883
14.16726303100586,-4.485177516937256
13.167265892028809,-4.482743263244629
12.167269706726074,-4.48030948638916
11.167271614074707,-4.477875232696533
10.167275428771973,-4.4754414558410645
9.167278289794922,-4.4730072021484375
8.167281150817871,-4.470573425292969
7.16728401184082,-4.468139171600342
6.1672868728637695,-4.465704917907715
5.167289733886719,-4.463271141052246
4.167292594909668,-4.460836887359619
3.1672956943511963,-4.45840311050415
2.167299509048462,-4.455968856811523
1.1673022508621216,-4.453535079956055
0.16730421781539917,-4.451100826263428
-0.8326919674873352,-4.448667049407959
-1.8326882123947144,-4.446232795715332
-2.832686185836792,-4.443799018859863
-3.8326823711395264,-4.441364765167236
-4.832680702209473,-4.438930511474609
-5.832676887512207,-4.436496734619141
-6.832674980163574,-4.434062480926514
-7.832671165466309,-4.431628704071045
-8.832669258117676,-4.429194450378418
-9.83266544342041,-4.426760673522949
-10.832663536071777,-4.424326419830322
-11.832659721374512,-4.421892166137695
-12.832655906677246,-4.419458389282227
-13.832653999328613,-4.4170241355896
-14.832650184631348,-4.414590358734131
-15.832646369934082,-4.412156105041504
-16.832645416259766,-4.409722328186035
-17.8326416015625,-4.407288074493408
-18.832637786865234,-4.404853820800781
-19.83263397216797,-4.4024200439453125
-20.832630157470703,-4.3999857902526855
-21.832630157470703,-4.397552013397217
-22.832626342773438,-4.39511775970459
-23.832622528076172,-4.392683982849121
-24.832618713378906,-4.390249729156494
-25.832618713378906,-4.387815952301025
-26.83261489868164,-4.385381698608398
-27.832611083984375,-4.38294792175293
-28.83260726928711,-4.380513668060303
-29.83260726928711,-4.378079414367676
-30.832603454589844,-4.375645637512207
-31.832599639892578,-4.37321138381958
-32.83259582519531,-4.370777606964111
-33.83259582519531,-4.368343353271484
-34.83259582519531,-4.365909576416016
-36.3925895690918,-4.362112045288086
-37.392581939697266,-4.359678268432617
-38.392578125,-4.35724401473999
-39.392578125,-4.3548102378845215
-40.392574310302734,-4.3523759841918945
-41.39257049560547,-4.349942207336426
-42.3925666809082,-4.347507953643799
-43.3925666809082,-4.34507417678833
-44.39256286621094,-4.342639923095703
-45.39255905151367,-4.340206146240234
-46.392555236816406,-4.337771892547607
-47.392555236816406,-4.3353376388549805
-48.39255142211914,-4.332903861999512
-49.392547607421875,-4.330469608306885
-50.39254379272461,-4.328035831451416
-51.392539978027344,-4.325601577758789
-52.392539978027344,-4.32316780090332
-53.39253616333008,-4.320733547210693
-54.39253234863281,-4.318299293518066
-55.39252853393555,-4.315865516662598
-56.39252471923828,-4.313431262969971
-57.39252471923828,-4.310997486114502
-58.392520904541016,-4.308563232421875
-59.39251708984375,-4.306129455566406
-60.39251708984375,-4.303695201873779
-61.76251220703125,-4.300360679626465
-62.762508392333984,-4.297926425933838
-63.76250457763672,-4.295492649078369
-64.76250457763672,-4.293058395385742
-65.76249694824219,-4.290624618530273
-66.76249694824219,-4.2881903648376465
-67.76249694824219,-4.2857561111450195
-68.76248931884766,-4.283322334289551
-69.76248931884766,-4.280888080596924
-70.76248931884766,-4.278454303741455
-71.76248168945312,-4.276020050048828
-72.76248168945312,-4.273586273193359
-73.7624740600586,-4.271152019500732
-74.7624740600586,-4.268718242645264
-75.7624740600586,-4.266283988952637
-76.76246643066406,-4.263850212097168
-77.76246643066406,-4.261415958404541
-78.76245880126953,-4.258981704711914
-79.76245880126953,-4.256547927856445
-80.76245880126953,-4.254113674163818
-81.762451171875,-4.25167989730835
-82.762451171875,-4.249245643615723
-83.76244354248047,-4.246811866760254
-84.76244354248047,-4.244377613067627
-85.76244354248047,-4.241943359375
-86.76243591308594,-4.239509582519531
-87.76243591308594,-4.237075328826904
-88.7624282836914,-4.2346415519714355
-89.7624282836914,-4.232207298278809
-90.7624282836914,-4.22977352142334
-91.76242065429688,-4.227339267730713
-92.76242065429688,-4.224905014038086
-93.76241302490234,-4.222471237182617
-94.76241302490234,-4.220037460327148
