graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Multiple Intersections,0,4,v_0_0,v_1_3,30,0.001,31.26178660678493,68.73821339321506,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,0,1,v_1_3,v_2_3,30,1.594978995550499,1.199999545708064,98.80000045429192,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,0,2,v_2_3,v_3_3,30,0.001,1.200000918985981,98.79999908101402,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,0,0,v_3_3,v_4_3,30,0.001,1.199999545458129,98.80000045454187,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,0,3,v_4_3,v_5_3,30,2.048631117471148,1.279199369996113,98.7208006300039,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,0,5,v_5_3,v_6_3,30,2.9744624008425014,1.2184434398295625,98.78155656017044,6.621072513864148,562.6405705732373,13.37892748613585,20.0,3.714628150863813
Town05_Multiple Intersections,1,3,v_10_3,v_11_3,20,0.3556839095083313,1.79999932405794,98.20000067594206,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,1,5,v_11_3,v_12_3,30,0.001,1.200000350316737,98.79999964968326,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,1,0,v_6_3,v_7_3,10,0.855055883733483,3.5492726464846363,96.45072735351536,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,1,1,v_7_3,v_8_3,10,0.2049469488964909,3.692111385844616,96.3078886141554,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,1,4,v_8_3,v_9_3,30,2.5224161219981576,1.199999985537392,98.8000000144626,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,1,2,v_9_3,v_10_3,30,1.2689025853668554,1.200000143032464,98.79999985696752,5.208005449503284,587.3586161647262,8.170922036632566,20.0,108.37232873886046
Town05_Multiple Intersections,2,1,v_12_3,v_13_4,30,0.001,11.291635923914903,88.7083640760851,0.003,276.23818387239254,8.167922036632566,20.0,1539.0793331061793
Town05_Multiple Intersections,2,0,v_13_4,v_14_3,30,0.001,11.225779849980436,88.77422015001956,0.003,276.23818387239254,8.167922036632566,20.0,1539.0793331061793
Town05_Multiple Intersections,2,2,v_14_3,v_15_3,30,0.001,1.2444003537121051,98.75559964628788,0.003,276.23818387239254,8.167922036632566,20.0,1539.0793331061793
Town05_Multiple Intersections,3,3,v_15_3,v_16_3,30,0.001,1.1999998926936983,98.8000001073063,0.1648329684347282,473.2226363587059,8.003089068197838,20.0,1541.4335153256916
Town05_Multiple Intersections,3,1,v_16_3,v_17_3,30,0.001,1.1999998925544213,98.80000010744558,0.1648329684347282,473.2226363587059,8.003089068197838,20.0,1541.4335153256916
Town05_Multiple Intersections,3,2,v_17_3,v_18_2,30,0.001,11.225779831846664,88.77422016815333,0.1648329684347282,473.2226363587059,8.003089068197838,20.0,1541.4335153256916
Town05_Multiple Intersections,3,4,v_18_2,v_19_2,30,0.001,1.2000008041789514,98.79999919582104,0.1648329684347282,473.2226363587059,8.003089068197838,20.0,1541.4335153256916
Town05_Multiple Intersections,3,0,v_19_2,v_20_3,20,0.1608329684347282,11.951583220020304,88.0484167799797,0.1648329684347282,473.2226363587059,8.003089068197838,20.0,1541.4335153256916
Town05_Multiple Intersections,4,1,v_20_3,v_21_4,30,0.001,11.225779826259664,88.77422017374033,0.004,354.3366754488834,7.999089068197838,20.0,1676.4721820550972
Town05_Multiple Intersections,4,3,v_21_4,v_22_4,30,0.001,1.199999073265662,98.80000092673434,0.004,354.3366754488834,7.999089068197838,20.0,1676.4721820550972
Town05_Multiple Intersections,4,0,v_22_4,v_23_3,30,0.001,11.317545457155065,88.68245454284494,0.004,354.3366754488834,7.999089068197838,20.0,1676.4721820550972
Town05_Multiple Intersections,4,2,v_23_3,v_24_1,30,0.001,21.9200001944362,78.0799998055638,0.004,354.3366754488834,7.999089068197838,20.0,1676.4721820550972
