row_index,graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds,algorithm,remaining_budget,remaining_before,psi,total_budget
0,Town01_T-Intersection,0,v_0_0,v_5_6,0,0.005,66.18234975526404,433.817650244736,61.000000056008254,62.90590146841578,86763.5300489472,5,v_0_0 > v_1_2 > v_2_3 > v_3_3 > v_4_5 > v_5_6,30 > 30 > 30 > 30 > 30,CZL-ORB,19.995,20.0,3.714628150863813,20.0
8,Town01_T-Intersection,1,v_5_6,v_9_6,0,0.1066882343925591,7.200000024143705,392.7999999758563,40.00000013434328,51.1999999040238,3681.755558260993,4,v_5_6 > v_6_6 > v_7_6 > v_8_6 > v_9_6,10 > 30 > 30 > 30,CZL-ORB,19.88831176560744,19.995,3.724102829816799,20.0
10,Town01_T-Intersection,2,v_9_6,v_12_6,0,0.003,23.616895599919744,276.38310440008024,31.000000088836607,38.29862640048154,92127.7014666934,3,v_9_6 > v_10_6 > v_11_5 > v_12_6,30 > 30 > 30,CZL-ORB,19.88531176560744,19.88831176560744,3.932130280930099,20.0
16,Town01_T-Intersection,3,v_12_6,v_15_6,0,0.003,23.269981925362444,276.73001807463754,26.6634770476086,40.380108447825336,92243.33935821251,3,v_12_6 > v_13_7 > v_14_6 > v_15_6,30 > 30 > 30,CZL-ORB,19.88231176560744,19.88531176560744,3.9381448839418156,20.0
18,Town01_T-Intersection,4,v_15_6,v_21_1,0,0.8591301534072673,57.30034496860779,542.6996550313922,68.9999803322064,76.19793018835327,631.6850280240689,6,v_15_6 > v_16_6 > v_17_5 > v_18_4 > v_19_3 > v_20_3 > v_21_1,30 > 30 > 30 > 30 > 30 > 30,CZL-ORB,19.023181612200172,19.88231176560744,3.9441686869155896,20.0
