graph_id,index,decision_epoch,decision_node
Town05_Highway1,0,0,v_0_0
Town05_Highway1,1,5,v_5_2
Town05_Highway1,2,8,v_8_2
Town05_Highway1,3,11,v_11_2
Town05_Highway1,4,16,v_16_2
Town05_Highway1,5,19,v_19_1
