graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town01_T-Intersection,0,v_0_0,v_3_6,2,0.7847992211910833,63.60000001192675,236.39999998807326,30.000000100117177,38.399999928439506,301.2235404990476,3,v_0_0 > v_1_6 > v_2_6 > v_3_6,30 > 30 > 30
Town01_T-Intersection,1,v_3_6,v_7_6,3,0.9262263745450612,4.800000015850937,395.19999998414903,40.00000013306271,51.199999904894376,426.6775497277987,4,v_3_6 > v_4_6 > v_5_6 > v_6_6 > v_7_6,30 > 30 > 30 > 30
Town01_T-Intersection,2,v_7_6,v_12_6,12,2.832609310881503,6.0000000197705585,493.99999998022946,50.00000016600825,63.99999988137664,174.39750624363285,5,v_7_6 > v_8_6 > v_9_6 > v_10_6 > v_11_6 > v_12_6,30 > 30 > 30 > 30 > 30
Town01_T-Intersection,3,v_12_6,v_18_6,15,4.184633401313561,6.955823748941748,593.0441762510582,57.66346725501427,78.2650575063495,141.71950548043253,6,v_12_6 > v_13_6 > v_14_6 > v_15_6 > v_16_6 > v_17_6 > v_18_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,4,v_18_6,v_21_1,4,1.492980093314725,53.59999882394801,246.40000117605197,29.999990202022985,38.40000705631189,165.0390398903397,3,v_18_6 > v_19_6 > v_20_6 > v_21_1,30 > 30 > 30
