graph_id,index,decision_epoch,decision_node
Town05_Highway3,0,0,v_0_0
Town05_Highway3,1,7,v_7_2
Town05_Highway3,2,14,v_14_2
Town05_Highway3,3,18,v_18_2
Town05_Highway3,4,24,v_24_2
Town05_Highway3,5,31,v_31_2
Town05_Highway3,6,34,v_34_2
Town05_Highway3,7,41,v_41_2
Town05_Highway3,8,48,v_48_1
