graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town01_T-Intersection,0,v_0_0,v_7_6,7,3.5392659453099182,68.4000000277777,631.5999999722223,70.00000023317989,89.59999983333388,178.45508354894645,7,v_0_0 > v_1_6 > v_2_6 > v_3_6 > v_4_6 > v_5_6 > v_6_6 > v_7_6,30 > 30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,1,v_7_6,v_10_6,5,1.5872950453891972,3.6000000119221975,296.3999999880778,30.000000100117177,38.39999992846681,186.732769593823,3,v_7_6 > v_8_6 > v_9_6 > v_10_6,30 > 30 > 30
Town01_T-Intersection,2,v_10_6,v_14_6,6,2.3180430810843817,4.504626239634662,395.4953737603654,37.236953513705544,52.97224256219202,170.61605842776333,4,v_10_6 > v_11_6 > v_12_6 > v_13_6 > v_14_6,30 > 30 > 30 > 30
Town01_T-Intersection,3,v_14_6,v_17_6,4,1.2708793818082351,3.6511991291162875,296.3488008708837,30.426527239662676,38.09280522530227,233.18404965326613,3,v_14_6 > v_15_6 > v_16_6 > v_17_6,30 > 30 > 30
Town01_T-Intersection,4,v_17_6,v_21_1,4,1.6600324884469688,54.799997211987176,345.20000278801285,39.99997676956011,51.20001672807693,207.94773908971032,4,v_17_6 > v_18_6 > v_19_6 > v_20_6 > v_21_1,30 > 30 > 30 > 30
