graph_id,index,decision_epoch,decision_node
Town05_Highway3,0,0,v_0_0
Town05_Highway3,1,6,v_6_2
Town05_Highway3,2,12,v_12_2
Town05_Highway3,3,18,v_18_2
Town05_Highway3,4,22,v_22_2
Town05_Highway3,5,29,v_29_2
Town05_Highway3,6,36,v_36_2
Town05_Highway3,7,41,v_41_2
Town05_Highway3,8,48,v_48_1
