graph_id,index,decision_epoch,decision_node
Town05_Highway2,0,0,v_0_0
Town05_Highway2,1,3,v_3_2
Town05_Highway2,2,9,v_9_2
Town05_Highway2,3,15,v_15_2
Town05_Highway2,4,22,v_22_2
Town05_Highway2,5,26,v_26_1
