graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town01_T-Intersection,0,v_0_0,v_4_6,5,1.2472210457175683,64.80000001585094,335.1999999841491,40.00000013306271,51.199999904894376,268.757491813568,4,v_0_0 > v_1_6 > v_2_6 > v_3_6 > v_4_6,30 > 30 > 30 > 30
Town01_T-Intersection,1,v_4_6,v_11_6,3,1.6650731348463839,8.400000027773121,691.5999999722269,70.00000023317989,89.59999983336127,415.35713086622616,7,v_4_6 > v_5_6 > v_6_6 > v_7_6 > v_8_6 > v_9_6 > v_10_6 > v_11_6,30 > 30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,2,v_11_6,v_14_6,4,0.985745742981285,3.304626235710486,296.6953737642895,27.236953480760008,40.17224258573708,300.9857013097164,3,v_11_6 > v_12_6 > v_13_6 > v_14_6,30 > 30 > 30
Town01_T-Intersection,3,v_14_6,v_18_6,4,1.2183871977686875,4.851197517155447,395.14880248284453,40.4265138071998,50.89281489706731,324.32120364241064,4,v_14_6 > v_15_6 > v_16_6 > v_17_6 > v_18_6,30 > 30 > 30 > 30
Town01_T-Intersection,4,v_18_6,v_21_1,2,0.42495278030452566,53.59999882394801,246.40000117605197,29.999990202022985,38.40000705631189,579.8291306612446,3,v_18_6 > v_19_6 > v_20_6 > v_21_1,30 > 30 > 30
