graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town05_Highway2,0,v_0_0,v_7_2,8,2.27061475895621,36.03380175346267,663.9661982465374,133.6262678451455,43.79718947922403,292.4169305372432,7,v_0_0 > v_1_2 > v_2_2 > v_3_2 > v_4_2 > v_5_2 > v_6_2 > v_7_2,30 > 30 > 30 > 30 > 30 > 30 > 30
Town05_Highway2,1,v_7_2,v_12_2,5,1.631897112096044,8.866525349112258,491.1334746508877,68.38491630262149,50.74152435169792,300.9586027271445,5,v_7_2 > v_8_2 > v_9_2 > v_10_2 > v_11_2 > v_12_2,30 > 30 > 25 > 30 > 25
Town05_Highway2,2,v_12_2,v_15_2,4,1.11544014186994,4.92584572496141,295.0741542750386,41.03093526318722,30.444925650231536,264.53607253220423,3,v_12_2 > v_13_2 > v_14_2 > v_15_2,30 > 30 > 30
Town05_Highway2,3,v_15_2,v_19_2,3,1.5175561684401644,6.999789626933782,393.00021037306624,58.3248394091907,38.0012622383973,258.96913639579844,4,v_15_2 > v_16_2 > v_17_2 > v_18_2 > v_19_2,30 > 30 > 30 > 30
Town05_Highway2,4,v_19_2,v_26_1,7,2.123733723407234,24.607576537857906,675.3924234621421,130.0987702111821,54.51452759150864,318.02123591020126,7,v_19_2 > v_20_2 > v_21_2 > v_22_1 > v_23_1 > v_24_1 > v_25_1 > v_26_1,30 > 30 > 30 > 30 > 25 > 30 > 30
