graph_id,index,decision_epoch,decision_node
Town05_Highway2,0,0,v_0_0
Town05_Highway2,1,6,v_6_2
Town05_Highway2,2,13,v_13_2
Town05_Highway2,3,19,v_19_2
Town05_Highway2,4,22,v_22_2
Town05_Highway2,5,26,v_26_1
