graph_id,index,decision_epoch,decision_node
Town05_Highway2,0,0,v_0_0
Town05_Highway2,1,5,v_5_2
Town05_Highway2,2,10,v_10_2
Town05_Highway2,3,17,v_17_2
Town05_Highway2,4,23,v_23_2
Town05_Highway2,5,26,v_26_1
