graph_id,index,decision_epoch,decision_node
Town05_Highway3,0,0,v_0_0
Town05_Highway3,1,7,v_7_2
Town05_Highway3,2,12,v_12_2
Town05_Highway3,3,19,v_19_2
Town05_Highway3,4,24,v_24_2
Town05_Highway3,5,30,v_30_2
Town05_Highway3,6,36,v_36_2
Town05_Highway3,7,43,v_43_2
Town05_Highway3,8,48,v_48_1
