graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town01_T-Intersection,0,5,v_0_0,v_1_6,30,0.7896342555692486,61.200000003928736,38.799999996071264,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,2,v_1_6,v_2_6,30,0.2649681144355288,1.2000000040738328,98.79999999592616,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,6,v_2_6,v_3_6,30,0.4791135042429945,1.2000000039241798,98.79999999607584,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,4,v_3_6,v_4_6,30,0.8534380381754119,1.2000000039241885,98.7999999960758,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,3,v_4_6,v_5_6,30,0.4731819508386212,1.2000000039287362,98.79999999607126,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,0,v_5_6,v_6_6,30,0.5411921003094206,1.200000004073836,98.79999999592616,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,0,1,v_6_6,v_7_6,30,0.5652919709277405,1.2000000039241765,98.79999999607584,3.966819934498966,631.5999999722223,21.033180065501035,25.0,57.20515475579777
Town01_T-Intersection,1,1,v_10_6,v_11_6,30,0.001,1.2000000039241765,98.79999999607584,2.8735252530838586,493.9999999802294,18.159654812417177,25.0,81.37380138550334
Town01_T-Intersection,1,4,v_11_6,v_12_6,30,0.8943530714147253,1.2000000039241852,98.7999999960758,2.8735252530838586,493.9999999802294,18.159654812417177,25.0,81.37380138550334
Town01_T-Intersection,1,2,v_7_6,v_8_6,30,0.2559037382534993,1.2000000039241852,98.7999999960758,2.8735252530838586,493.9999999802294,18.159654812417177,25.0,81.37380138550334
Town01_T-Intersection,1,0,v_8_6,v_9_6,30,0.8004370165483432,1.200000004073836,98.79999999592616,2.8735252530838586,493.9999999802294,18.159654812417177,25.0,81.37380138550334
Town01_T-Intersection,1,3,v_9_6,v_10_6,30,0.9218314268672906,1.2000000039241765,98.79999999607584,2.8735252530838586,493.9999999802294,18.159654812417177,25.0,81.37380138550334
Town01_T-Intersection,2,1,v_12_6,v_13_6,30,0.4750194601045219,1.173452599642777,98.82654740035724,1.3940322478197102,296.64417507726034,16.765622564597468,25.0,105.03937038208707
Town01_T-Intersection,2,0,v_13_6,v_14_6,30,0.001,0.931173632143524,99.06882636785647,1.3940322478197102,296.64417507726034,16.765622564597468,25.0,105.03937038208707
Town01_T-Intersection,2,2,v_14_6,v_15_6,30,0.9180127877151882,1.251198690953381,98.7488013090466,1.3940322478197102,296.64417507726034,16.765622564597468,25.0,105.03937038208707
Town01_T-Intersection,3,0,v_15_6,v_16_6,30,0.5732815027477965,1.2000002190693957,98.7999997809306,1.389020951212549,296.40000117379793,15.376601613384919,25.0,118.88778119847228
Town01_T-Intersection,3,2,v_16_6,v_17_6,30,0.5618518269312568,1.2000002190935108,98.79999978090648,1.389020951212549,296.40000117379793,15.376601613384919,25.0,118.88778119847228
Town01_T-Intersection,3,1,v_17_6,v_18_6,30,0.2538876215334958,1.1999983880391596,98.80000161196084,1.389020951212549,296.40000117379793,15.376601613384919,25.0,118.88778119847228
Town01_T-Intersection,4,2,v_18_6,v_19_6,30,0.2917124976101538,1.20000021686339,98.7999997831366,1.1810752434081242,246.40000117605197,14.195526369976795,25.0,134.5020755220144
Town01_T-Intersection,4,1,v_19_6,v_20_6,30,0.001,1.1999983880151377,98.80000161198488,1.1810752434081242,246.40000117605197,14.195526369976795,25.0,134.5020755220144
Town01_T-Intersection,4,0,v_20_6,v_21_1,30,0.8883627457979705,51.20000021906949,48.79999978093051,1.1810752434081242,246.40000117605197,14.195526369976795,25.0,134.5020755220144
