graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town03_Roundabout,0,0,v_0_0,v_1_5,30,0.5476616204707789,51.19999930253974,48.80000069746026,2.1183227350954317,345.2000005014306,17.881677264904567,20.0,44.75149755814528
Town03_Roundabout,0,2,v_1_5,v_2_5,30,0.1465927418916739,1.200000218048756,98.79999978195124,2.1183227350954317,345.2000005014306,17.881677264904567,20.0,44.75149755814528
Town03_Roundabout,0,1,v_2_5,v_3_5,30,0.4505781106981738,1.2000002176866946,98.79999978231332,2.1183227350954317,345.2000005014306,17.881677264904567,20.0,44.75149755814528
Town03_Roundabout,0,3,v_3_5,v_4_5,30,0.9734902620348048,1.1999997602942465,98.80000023970577,2.1183227350954317,345.2000005014306,17.881677264904567,20.0,44.75149755814528
Town03_Roundabout,1,1,v_4_5,v_5_5,30,0.6550750679956107,1.200000218048753,98.79999978195124,2.074603174603175,296.37485783744285,15.807074090301393,20.0,55.61806773654061
Town03_Roundabout,1,0,v_5_5,v_6_5,30,0.7030637939442342,1.2762668176811436,98.72373318231884,2.074603174603175,296.37485783744285,15.807074090301393,20.0,55.61806773654061
Town03_Roundabout,1,2,v_6_5,v_7_5,30,0.7164638697375351,1.1488751268272055,98.8511248731728,2.074603174603175,296.37485783744285,15.807074090301393,20.0,55.61806773654061
Town03_Roundabout,2,2,v_7_5,v_8_6,30,0.7605000770815186,11.123005422092032,88.87699457790796,2.0012176585700914,286.45512608549996,13.805856431731302,20.0,68.81383302195445
Town03_Roundabout,2,0,v_8_6,v_9_6,30,0.6952584283694555,1.32322029661332,98.67677970338669,2.0012176585700914,286.45512608549996,13.805856431731302,20.0,68.81383302195445
Town03_Roundabout,2,1,v_9_6,v_10_6,30,0.5454591531191175,1.098648195794679,98.90135180420532,2.0012176585700914,286.45512608549996,13.805856431731302,20.0,68.81383302195445
Town03_Roundabout,3,1,v_10_6,v_11_5,30,0.7659695462911704,11.428129649044704,88.5718703509553,1.562311170033838,285.94093627379084,12.243545261697463,20.0,84.50161198439487
Town03_Roundabout,3,0,v_11_5,v_12_5,30,0.2375304199238967,1.4309343453539698,98.56906565464602,1.562311170033838,285.94093627379084,12.243545261697463,20.0,84.50161198439487
Town03_Roundabout,3,2,v_12_5,v_13_5,30,0.5588112038187707,1.1999997318104678,98.80000026818954,1.562311170033838,285.94093627379084,12.243545261697463,20.0,84.50161198439487
Town03_Roundabout,4,1,v_13_5,v_14_5,30,0.1786611524676004,1.215600226792695,98.7843997732073,1.398568201664874,255.30320029839123,10.844977060032589,20.0,99.19579867894758
Town03_Roundabout,4,0,v_14_5,v_15_5,30,0.4388939814754146,1.20000018952308,98.79999981047692,1.398568201664874,255.30320029839123,10.844977060032589,20.0,99.19579867894758
Town03_Roundabout,4,2,v_15_5,v_16_1,30,0.781013067721859,42.281199285292985,57.718800714707015,1.398568201664874,255.30320029839123,10.844977060032589,20.0,99.19579867894758
