graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Highway2,0,1,v_0_0,v_1_2,30,0.001,21.813601634611818,78.18639836538819,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,0,2,v_1_2,v_2_2,30,0.001,3.616813108674256,96.38318689132576,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,0,0,v_2_2,v_3_2,30,0.5761327780819547,1.799999816301858,98.20000018369814,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,0,4,v_3_2,v_4_2,30,0.001,1.800000274015869,98.19999972598411,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,0,3,v_4_2,v_5_2,30,0.001,1.7999993585878535,98.20000064141216,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,0,5,v_5_2,v_6_2,30,0.5817626734723615,1.8000002740158685,98.19999972598411,1.1618954515543163,567.3695855337925,13.838104548445683,15.0,76.14940875007271
Town05_Highway2,1,0,v_10_2,v_11_2,30,0.001,1.6419509165116783,98.35804908348832,1.4966128417543958,490.02881442105456,12.341491706691286,15.0,96.73490179849844
Town05_Highway2,1,2,v_6_2,v_7_2,30,0.2560702128677822,3.403387287255139,96.59661271274486,1.4966128417543958,490.02881442105456,12.341491706691286,15.0,96.73490179849844
Town05_Highway2,1,1,v_7_2,v_8_2,30,0.001,1.6419504909372902,98.35804950906272,1.4966128417543958,490.02881442105456,12.341491706691286,15.0,96.73490179849844
Town05_Highway2,1,3,v_8_2,v_9_2,30,0.6175293284986684,1.6419474952918114,98.35805250470818,1.4966128417543958,490.02881442105456,12.341491706691286,15.0,96.73490179849844
Town05_Highway2,1,4,v_9_2,v_10_2,30,0.6210133003879452,1.641949388949579,98.35805061105042,1.4966128417543958,490.02881442105456,12.341491706691286,15.0,96.73490179849844
Town05_Highway2,2,2,v_11_2,v_12_2,30,0.5812066847787734,1.6419476496933194,98.35805235030668,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,3,v_12_2,v_13_2,30,0.274767796026344,1.641946319096723,98.35805368090328,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,0,v_13_2,v_14_2,30,0.2953562501090565,1.64195040759255,98.35804959240744,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,5,v_14_2,v_15_2,30,0.2738719772484216,1.6419489982721374,98.35805100172786,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,6,v_15_2,v_16_2,30,0.8656147048571752,1.6419502195930085,98.358049780407,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,1,v_16_2,v_17_2,30,0.001,1.7578398680773384,98.24216013192266,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,2,4,v_17_2,v_18_2,30,0.5512222983132438,1.7999988565462797,98.20000114345372,2.8430397113330144,688.2324176811287,9.498451995358272,15.0,131.65459941518372
Town05_Highway2,3,2,v_18_2,v_19_2,30,0.001,1.8000006827171555,98.19999931728285,0.6398203972034157,294.59999977313726,8.858631598154856,15.0,236.43376989567892
Town05_Highway2,3,1,v_19_2,v_20_2,30,0.6378203972034157,1.7999997720727974,98.2000002279272,0.6398203972034157,294.59999977313726,8.858631598154856,15.0,236.43376989567892
Town05_Highway2,3,0,v_20_2,v_21_2,30,0.001,1.7999997720728067,98.2000002279272,0.6398203972034157,294.59999977313726,8.858631598154856,15.0,236.43376989567892
Town05_Highway2,4,1,v_21_2,v_22_1,30,0.1737900761467373,11.850560249472451,88.14943975052755,1.2688489561672451,479.352420809397,7.589782641987611,15.0,269.7324783677119
Town05_Highway2,4,0,v_22_1,v_23_1,30,0.4531095043208795,1.7999997720727974,98.2000002279272,1.2688489561672451,479.352420809397,7.589782641987611,15.0,269.7324783677119
Town05_Highway2,4,2,v_23_1,v_24_1,30,0.001,1.7999890155467309,98.20001098445329,1.2688489561672451,479.352420809397,7.589782641987611,15.0,269.7324783677119
Town05_Highway2,4,3,v_24_1,v_25_1,30,0.001,1.8000109821714736,98.19998901782851,1.2688489561672451,479.352420809397,7.589782641987611,15.0,269.7324783677119
Town05_Highway2,4,4,v_25_1,v_26_1,30,0.6399493756996285,3.397019171339501,96.60298082866048,1.2688489561672451,479.352420809397,7.589782641987611,15.0,269.7324783677119
