graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Highway1,0,0,v_0_0,v_1_2,30,0.001,21.813601634611818,78.18639836538819,0.4828904326502912,370.9695851663962,9.517109567349708,10.0,71.42525874612264
Town05_Highway1,0,1,v_1_2,v_2_2,30,0.001,3.616813108674256,96.38318689132576,0.4828904326502912,370.9695851663962,9.517109567349708,10.0,71.42525874612264
Town05_Highway1,0,3,v_2_2,v_3_2,30,0.4798904326502912,1.799999816301858,98.20000018369814,0.4828904326502912,370.9695851663962,9.517109567349708,10.0,71.42525874612264
Town05_Highway1,0,2,v_3_2,v_4_2,30,0.001,1.800000274015869,98.19999972598411,0.4828904326502912,370.9695851663962,9.517109567349708,10.0,71.42525874612264
Town05_Highway1,1,2,v_4_2,v_5_2,30,0.3568649882965292,1.7999993585878535,98.20000064141216,1.1625938799107614,391.3546625892038,8.354515687438948,10.0,78.23183229406956
Town05_Highway1,1,1,v_5_2,v_6_2,30,0.2556617174218569,1.8000002740158685,98.19999972598411,1.1625938799107614,391.3546625892038,8.354515687438948,10.0,78.23183229406956
Town05_Highway1,1,0,v_6_2,v_7_2,30,0.001,3.403387287255139,96.59661271274486,1.1625938799107614,391.3546625892038,8.354515687438948,10.0,78.23183229406956
Town05_Highway1,1,3,v_7_2,v_8_2,30,0.5490671741923754,1.6419504909372902,98.35804950906272,1.1625938799107614,391.3546625892038,8.354515687438948,10.0,78.23183229406956
Town05_Highway1,2,3,v_10_2,v_11_2,30,0.2930825855940869,1.6419509165116783,98.35804908348832,1.4203191725368383,393.4322045495536,6.934196514902109,10.0,97.39998720665304
Town05_Highway1,2,0,v_11_2,v_12_2,30,0.4120383752611358,1.6419476496933194,98.35805235030668,1.4203191725368383,393.4322045495536,6.934196514902109,10.0,97.39998720665304
Town05_Highway1,2,1,v_8_2,v_9_2,30,0.001,1.6419474952918114,98.35805250470818,1.4203191725368383,393.4322045495536,6.934196514902109,10.0,97.39998720665304
Town05_Highway1,2,2,v_9_2,v_10_2,30,0.7141982116816157,1.641949388949579,98.35805061105042,1.4203191725368383,393.4322045495536,6.934196514902109,10.0,97.39998720665304
Town05_Highway1,3,2,v_12_2,v_13_2,30,0.4843922254544063,1.641946319096723,98.35805368090328,0.9758335995895291,295.0741542750386,5.9583629153125806,10.0,127.30131825908016
Town05_Highway1,3,1,v_13_2,v_14_2,30,0.3671736022908421,1.64195040759255,98.35804959240744,0.9758335995895291,295.0741542750386,5.9583629153125806,10.0,127.30131825908016
Town05_Highway1,3,0,v_14_2,v_15_2,30,0.1242677718442807,1.6419489982721374,98.35805100172786,0.9758335995895291,295.0741542750386,5.9583629153125806,10.0,127.30131825908016
Town05_Highway1,4,0,v_15_2,v_16_2,30,0.1388226263722327,1.6419502195930085,98.358049780407,0.4621077744550637,381.4402108173519,5.496255140857517,10.0,153.00979194230752
Town05_Highway1,4,2,v_16_2,v_17_2,30,0.321285148082831,1.7578398680773384,98.24216013192266,0.4621077744550637,381.4402108173519,5.496255140857517,10.0,153.00979194230752
Town05_Highway1,4,1,v_17_2,v_18_2,30,0.001,1.7999988565462797,98.20000114345372,0.4621077744550637,381.4402108173519,5.496255140857517,10.0,153.00979194230752
Town05_Highway1,4,3,v_18_2,v_19_1,30,0.001,13.360000238431486,86.63999976156852,0.4621077744550637,381.4402108173519,5.496255140857517,10.0,153.00979194230752
